date,equity,cash,peak,drawdown,daily_return
2022-09-20,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.024562372409653976
2022-09-21,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-22,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-23,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-26,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-27,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-28,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-29,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-09-30,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-03,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-04,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-06,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-07,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-10,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-11,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-12,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-13,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-14,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-17,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-18,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-19,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-20,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-21,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-24,19437982.740161687,19437982.740161687,19437982.740161687,0.0,0.0
2022-10-25,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.06172363374423018
2022-10-27,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.0
2022-10-28,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.0
2022-10-31,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.0
2022-11-01,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.0
2022-11-02,20637765.667542096,20637765.667542096,20637765.667542096,0.0,0.0
2022-11-03,19964271.481415205,29.903980664908886,20637765.667542096,-0.032634064994066916,-0.03263406499406696
2022-11-04,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0548939833771287
2022-11-07,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-09,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-10,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-11,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-14,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-15,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-16,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-17,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-18,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-21,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-22,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-23,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-24,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-25,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-28,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-29,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-11-30,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-01,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-02,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-05,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-06,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-07,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-08,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-09,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-12,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-13,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-14,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-15,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-16,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-19,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-20,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-21,21060189.868252497,21060189.868252497,21060189.868252497,0.0,0.0
2022-12-22,20689531.08241723,2.368252497166395,21060189.868252497,-0.01759997360679171,-0.017599973606791663
2022-12-23,17656864.08241723,2.368252497166395,21060189.868252497,-0.16159995741375824,-0.146579784139104
2022-12-26,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,-0.01869038329768491
2022-12-27,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2022-12-28,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2022-12-29,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2022-12-30,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-02,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-03,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-04,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-05,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-06,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-09,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-10,17326850.524881728,17326850.524881728,21060189.868252497,-0.1772699755664904,0.0
2023-01-11,17071627.82394827,21.307592757046223,21060189.868252497,-0.18938870301054805,-0.014729895693793349
2023-01-12,16901478.274881728,21.307592757046223,21060189.868252497,-0.19746790600591319,-0.009966802862692248
2023-01-13,17043269.024881728,21.307592757046223,21060189.868252497,-0.1907352625261056,0.008389251383455809
2023-01-16,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0710116110435628
2023-01-17,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-18,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-19,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-20,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-23,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-24,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-25,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-27,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-30,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-01-31,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-01,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-02,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-03,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-06,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-07,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-08,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-09,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-10,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-13,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-14,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-15,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-16,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-17,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-20,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-21,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-22,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-23,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-24,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-27,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-02-28,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-01,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-02,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-03,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-06,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-08,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-09,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-10,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-13,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-14,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-15,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-16,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-17,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-20,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-21,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-22,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-23,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-24,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-27,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-28,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-29,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-03-31,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-03,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-05,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-06,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-10,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-11,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-12,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-13,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-17,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-18,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-19,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-20,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-21,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-24,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-25,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-26,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-27,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-04-28,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-05-02,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-05-03,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-05-04,18253539.01578743,18253539.01578743,21060189.868252497,-0.1332680697573385,0.0
2023-05-05,19408827.000299282,1.3472016528248787,21060189.868252497,-0.07841158499917357,0.0632911778648868
2023-05-08,20179017.76578743,1.3472016528248787,21060189.868252497,-0.0418406532883829,0.03968249938423751
2023-05-09,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.03383402691703896
2023-05-10,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-11,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-12,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-15,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-16,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-17,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-18,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-19,20861755.19603449,20861755.19603449,21060189.868252497,-0.009422264160929502,0.0
2023-05-22,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.11598304475556231
2023-05-23,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-24,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-25,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-26,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-29,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-30,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-05-31,23281365.082615744,23281365.082615744,23281365.082615744,0.0,0.0
2023-06-01,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.009153324158960308
2023-06-02,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-05,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-06,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-07,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-08,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-09,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-12,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-13,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-14,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-15,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-16,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-19,23494466.964080025,23494466.964080025,23494466.964080025,0.0,0.0
2023-06-20,24526394.270980492,24526394.270980492,24526394.270980492,0.0,0.043922141688856
2023-06-21,24526394.270980492,24526394.270980492,24526394.270980492,0.0,0.0
2023-06-22,24526394.270980492,24526394.270980492,24526394.270980492,0.0,0.0
2023-06-23,24526394.270980492,24526394.270980492,24526394.270980492,0.0,0.0
2023-06-26,24526394.270980492,24526394.270980492,24526394.270980492,0.0,0.0
2023-06-27,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.026458844257856162
2023-06-28,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-06-30,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-03,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-04,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-05,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-06,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-07,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-10,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-11,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-12,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-13,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-14,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-17,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-18,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-19,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-20,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-21,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-24,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-25,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-26,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-27,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-28,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-07-31,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-01,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-02,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-03,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-04,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-07,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-08,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-09,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-10,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-11,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-14,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-16,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-17,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-18,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-21,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-22,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-23,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-24,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-25,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-28,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-29,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-30,25175334.317203138,25175334.317203138,25175334.317203138,0.0,0.0
2023-08-31,24612309.137677763,25.030852887779474,25175334.317203138,-0.022364158999097845,-0.022364158999097827
2023-09-01,24210147.637677763,25.030852887779474,25175334.317203138,-0.03833858440028069,-0.016339852459611448
2023-09-04,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.05428979761794617
2023-09-05,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-06,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-07,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-08,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-11,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-12,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-13,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-14,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-15,25524511.653227888,25524511.653227888,25524511.653227888,0.0,0.0
2023-09-18,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0227774218481287
2023-09-20,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-21,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-22,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-25,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-26,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-27,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-28,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-09-29,26105894.222620938,26105894.222620938,26105894.222620938,0.0,0.0
2023-10-03,28498345.23826145,28498345.23826145,28498345.23826145,0.0,0.09164409367626392
2023-10-04,27760054.221979357,27760054.221979357,28498345.23826145,-0.025906452115362626,-0.025906452115362577
2023-10-05,27204853.75146029,4.221979357302189,28498345.23826145,-0.045388301530733664,-0.019999977884750608
2023-10-06,27204853.75146029,4.221979357302189,28498345.23826145,-0.045388301530733664,0.0
2023-10-09,25122850.00146029,4.221979357302189,28498345.23826145,-0.11844530651096434,-0.07653059887845359
2023-10-10,25539249.692498423,4.221979357302189,28498345.23826145,-0.1038339426736325,0.016574540349280742
2023-10-11,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.07554888140920135
2023-10-12,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-13,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-16,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-17,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-18,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-19,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-20,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-23,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-25,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-26,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-27,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-30,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-10-31,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-01,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-02,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-03,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-06,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-07,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-08,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-09,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-10,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-13,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-15,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-16,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-17,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-20,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-21,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-22,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-23,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-24,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-28,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-29,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-11-30,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-01,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-04,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-05,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-06,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-07,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-08,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-11,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-12,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-13,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-14,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-15,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-18,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-19,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-20,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-21,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-22,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-26,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-27,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-28,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2023-12-29,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-01,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-02,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-03,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-04,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-05,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-08,27468711.43879697,27468711.43879697,28498345.23826145,-0.03612959948573113,0.0
2024-01-09,27362201.442962598,61.53501124307513,28498345.23826145,-0.03986700932282491,-0.0038775024475279363
2024-01-10,27841492.601867627,61.53501124307513,28498345.23826145,-0.02304879918122201,0.01751654229664701
2024-01-11,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,-0.002794170949134922
2024-01-12,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
2024-01-15,27763698.712058935,27763698.712058935,28498345.23826145,-0.02577856784527227,0.0
